userID,video_id,Rating
4459,AW9M7Cmzjj8,8
4460,CRnCh-Y-kwM,7
4461,YF8415hDtEg,10
4462,spuXN0ccRQ8,6
4463,76-ui4F8DJ0,6
4464,iMg9ibfcBnM,6
4465,GhcqN2FDAnA,9
4466,bXYkU5u5pzg,7
4467,Qh06wlg9RmU,5
4468,q6xkWA0Qi98,6
4469,DQQN_79QrDY,7
4470,oX4YCoO6tK4,6
4471,sxxJug2Ob_A,7
4472,6SevTnFTdpA,10
4473,AWtpYfjylCo,6
4474,3SlG3sE8Ytg,8
4475,#NAME?,7
4476,olOdCkYIsrA,10
4477,SM1w9PEQOE8,5
4478,SA7AIQw-7Ms,6
4479,an6dsm86Kn4,9
4480,gkvhlo4a5iQ,6
4481,Z48OG9917mg,9
4482,8IEvxQKzLyI,9
4483,8cpqLRC7T80,9
4484,X212iTIMfYU,6
4485,J7BVU65c8AQ,7
4486,aSO1gltbg0o,8
4487,MQSRmx9zS64,7
4488,EYLUUm9SLW0,10
4489,OdpHOc7vqHA,7
4490,EKkzbbLYPuI,10
4491,hBvcngHRTFg,10
4492,0doVNhCyoA4,7
4493,SiDhj1Vq-uQ,8
4494,uUEdjGTIB9Y,7
4495,44W9qstI8H8,10
4496,chFKDaZns6w,10
4497,DgOUdtUlL24,6
4498,4WnizmrnJlk,6
4499,h8hMvvP_Bdo,10
4500,QF031DwMffQ,6
4501,SGKcrxK9hsg,10
4502,W_pH4u5-NhE,9
4503,ElmsIGT85tI,10
4504,817P8W8-mGE,10
4505,wSwewlSkIXU,6
4506,bMrRN99DYKU,5
4507,nVHcXZK7pKs,6
4508,tfaGleA4qYo,6
4509,o7iL2KzDh38,7
4510,fEskVQgtwaI,6
4511,QUDYmBTrudU,6
4512,OrwBc6PwAcY,7
4513,aA6Z0x4rX30,7
4514,0qpE8IHz3go,7
4515,6ZfuNTqbHE8,7
4516,UpGPcHrVUZI,10
4517,hms9nX3RUdk,6
4518,beUCw1VH11U,9
4519,HaRpFCEWLE0,10
4520,osc1DbNpNXE,8
4521,WXyLdg4mJxo,8
4522,qaivW5joQrk,10
4523,jLM2ibaRbrk,5
4524,sYorT6jRNDc,5
4525,cNrfQm9yG5o,5
4526,tfyNPxM-M-w,9
4527,eep4_0JaaG8,5
4528,7NcVNt7zQJM,7
4529,TPcV_3D3V2A,10
4530,nx1R-eHSkfM,7
4531,ZBXZojt6dpM,5
4532,eV6yLbWCMDU,7
4533,sk-DFZh1G1w,10
4534,EA5Tn5Gw_8s,10
4535,KXHrCBkIxQQ,7
4536,SFr0fCgrTNQ,10
4537,vOKOamXsXYE,8
4538,jSh3FFKFH_g,8
4539,Bju5Enu--80,7
4540,BLts9UN_K3g,7
4541,sTvY9Llqtms,9
4542,#NAME?,9
4543,GxLYCKB8v2w,7
4544,7AXo-bYGXI4,9
4545,My4RA5I0FKs,9
4546,Iay3Wu6wybA,10
4547,1I0cUTXwr-k,6
4548,2BIx2x-Q2fE,7
4549,pCfmsVFCPmY,9
4550,aTvw9_dxBlk,7
4551,LU6xDgpnIyM,8
4552,REt-3P5h4Lo,5
4553,rdJdJpwmcKU,10
4554,GDUncuEErzQ,6
4555,0xCggNCs2kU,6
4556,Lwfhn_MiTTg,7
4557,ZfHiw_LFNGw,6
4558,nMbUA7dghlk,9
4559,0vhxoVwqZkk,10
4560,izwomieBwG0,5
4561,MDsJ9hheH30,10
4562,Zx7p_tmWlq0,9
4563,v1OhsiZjpww,10
4564,pWZnhJay0Y8,9
4565,oeAEuiovVbg,9
4566,q_yzyuYDhVw,7
4567,gvZW4Lh-8Mc,8
4568,0EQuVfP-vXs,6
4569,ykHeGtN4m94,6
4570,0MyCrMrkMFo,7
4571,VhexfxLPgTE,7
4572,UAdJvXMIlXc,6
4573,J3IbiFCR-Xs,7
4574,qEklBC2BQig,10
4575,f2xPEy4PrmA,9
4576,d8GHT9nK66Y,9
4577,HVjlcUtuENM,10
4578,ajh-Gn-2wWo,7
4579,4qakFfGRV4E,6
4580,sQi0Yu1ApyE,9
4581,5MtBgDVPtx0,8
4582,2nJ3U5dzvPs,9
4583,6d6SmcYcP_U,7
4584,k9oMv0JzCn8,6
4585,ggpoZyF2lU0,8
4586,7uvxjNut1gk,8
4587,J2kNt-PHayo,10
4588,mGAdg2lB6nQ,9
4589,3XklsSF53pc,5
4590,y7QjFRtt-sg,9
4591,o9zRQijCN5w,5
4592,lyavSkF30Rs,9
4593,Q9B45wXYpzc,9
4594,q9bGAAYR2MY,5
4595,ljEjBIZ2qCQ,8
4596,a33EuuqAP9U,6
4597,wa9ZyarpM2U,10
4598,nVrkQyLS4oE,10
4599,THr_seahKUI,7
4600,#NAME?,7
4601,FlsCjmMhFmw,7
4602,Zh4c5IrllBg,6
4603,dUztYCMZYls,5
4604,pKkZjjhPCQM,8
4605,7Nv1KoqM6vc,8
4606,5ELQ6u_5YYM,8
4607,QbDuBTWrU-o,8
4608,a_iMlwkzwow,10
4609,dDAlGl_8f9U,10
4610,SxAp27sFaIM,10
4611,Bf22Vq5phKo,6
4612,me5ifeBFaFo,10
4613,upzmEBwEtpo,6
4614,#NAME?,6
4615,mrORbZ2dS08,6
4616,qLVZiKDNxtw,6
4617,KXRYlfjlFLk,5
4618,v_CMMWCN5nQ,10
4619,dd3XfA4NVcQ,9
4620,k8RSetlPF04,7
4621,GnevZOMl78I,8
4622,U0Az4NHlzfc,9
4623,koUB3vl737c,6
4624,z1FfOwjlqxU,6
4625,032BPsxhreM,7
4626,5wKYV-9Tq1o,8
4627,aJ9XruZm_Hg,6
4628,AtbyHpFeVDI,6
4629,IEqj7xR9iOU,7
4630,BOZngVYS04s,10
4631,0ZAA9Y4F37I,5
4632,5Kk5QxB9lWk,8
4633,6mDsa-AqNcQ,7
4634,266EI7hdjFs,8
4635,84hXRY0uwQ0,7
4636,mNj27CgDAhQ,10
4637,blgS56pESPk,7
4638,hRAGY4BaFQs,6
4639,BC19fhyTG_M,9
4640,UZf9m_x7o88,7
4641,mIxlvVlOIS0,5
4642,R8WBN3fJmwM,9
4643,Xpw0ts8RTfk,9
4644,c3BTGJgd8Wo,6
4645,0lXX3dJUAGY,6
4646,t9JlSrTH9r0,7
4647,6bJRu0_p-Ig,9
4648,Hi91aDmYI2E,7
4649,TzQe4sqjZT8,5
4650,0v-6AylRH68,9
4651,X6iJ0hPpGec,9
4652,sjN-NGsRg9g,6
4653,-C5q3oir8gA,10
4654,XSP5yHZN1I4,9
4655,u5Jw7D-c3II,10
4656,bqbWMgkvedI,7
4657,h4kv0iKgiks,9
4658,j5cSKF5FzD0,10
4659,a-4_6bThk2E,9
4660,xi8u9DcC0_Q,6
4661,QA2fKoT6Sig,7
4662,w4lcP5ZA4wg,5
4663,_9YMpuLDnwo,6
4664,6wHVgiM0R54,7
4665,kJ18whKduFo,9
4666,OImHUNVLlco,10
4667,mG9kK9TgxkQ,10
4668,92HCNclQOYo,6
4669,bJNnsAmNoUc,9
4670,Z2Y8jGrkrDc,10
4671,48qcnpCWBq0,5
4672,sW5HaEsnuMI,6
4673,e77J4g0LMOk,6
4674,1l26UFQ06eQ,6
4675,Gw-Mm-hS_UY,7
4676,YF6xzqOfCD8,6
4677,Sl-NvOZ23m8,5
4678,Qh06wlg9RmU,9
4679,AW9M7Cmzjj8,5
4680,VPJ7BcVsOUU,6
4681,1qKBNKtzTWg,6
4682,spuXN0ccRQ8,5
4683,l5S5DM564O8,6
4684,hKqzBGE5w-0,10
4685,CRnCh-Y-kwM,8
4686,DQQN_79QrDY,5
4687,iMg9ibfcBnM,7
4688,YF8415hDtEg,8
4689,PgpOosts_Ms,9
4690,q6xkWA0Qi98,6
4691,bXYkU5u5pzg,6
4692,X212iTIMfYU,7
4693,76-ui4F8DJ0,7
4694,oX4YCoO6tK4,8
4695,sxxJug2Ob_A,5
4696,3SlG3sE8Ytg,10
4697,#NAME?,8
4698,AWtpYfjylCo,10
4699,8IEvxQKzLyI,7
4700,SA7AIQw-7Ms,6
4701,an6dsm86Kn4,7
4702,olOdCkYIsrA,5
4703,Z48OG9917mg,6
4704,gkvhlo4a5iQ,10
4705,3Xb3eOH4PMA,6
4706,smRlXuBcp3c,7
4707,6SevTnFTdpA,8
4708,J7BVU65c8AQ,8
4709,8cpqLRC7T80,6
4710,SM1w9PEQOE8,6
4711,aSO1gltbg0o,9
4712,AgrK2P3Ruug,10
4713,MQSRmx9zS64,5
4714,D8PXRnN0KPU,5
4715,OdpHOc7vqHA,7
4716,EYLUUm9SLW0,6
4717,hBvcngHRTFg,9
4718,EKkzbbLYPuI,7
4719,I_puTos3yVs,6
4720,0doVNhCyoA4,10
4721,SiDhj1Vq-uQ,5
4722,uUEdjGTIB9Y,5
4723,chFKDaZns6w,10
4724,44W9qstI8H8,6
4725,DgOUdtUlL24,8
4726,tfaGleA4qYo,7
4727,h8hMvvP_Bdo,6
4728,ElmsIGT85tI,5
4729,SGKcrxK9hsg,8
4730,W_pH4u5-NhE,5
4731,817P8W8-mGE,10
4732,wSwewlSkIXU,10
4733,QF031DwMffQ,10
4734,o7iL2KzDh38,5
4735,bMrRN99DYKU,8
4736,QUDYmBTrudU,10
4737,nVHcXZK7pKs,10
4738,fEskVQgtwaI,10
4739,OrwBc6PwAcY,10
4740,hms9nX3RUdk,6
4741,UpGPcHrVUZI,7
4742,0qpE8IHz3go,6
4743,beUCw1VH11U,10
4744,6ZfuNTqbHE8,7
4745,osc1DbNpNXE,10
4746,WXyLdg4mJxo,8
4747,qaivW5joQrk,9
4748,aA6Z0x4rX30,7
4749,eep4_0JaaG8,7
4750,cNrfQm9yG5o,10
4751,jLM2ibaRbrk,6
4752,tfyNPxM-M-w,5
4753,nx1R-eHSkfM,8
4754,HaRpFCEWLE0,5
4755,7NcVNt7zQJM,8
4756,sYorT6jRNDc,5
4757,TPcV_3D3V2A,6
4758,eV6yLbWCMDU,9
4759,KXHrCBkIxQQ,10
4760,sk-DFZh1G1w,5
4761,BPmgDhwbd1w,9
4762,vOKOamXsXYE,8
4763,SFr0fCgrTNQ,5
4764,EA5Tn5Gw_8s,8
4765,7AXo-bYGXI4,10
4766,jSh3FFKFH_g,8
4767,BLts9UN_K3g,5
4768,sTvY9Llqtms,9
4769,GxLYCKB8v2w,9
4770,Iay3Wu6wybA,10
4771,Bju5Enu--80,6
4772,LU6xDgpnIyM,8
4773,My4RA5I0FKs,7
4774,#NAME?,8
4775,REt-3P5h4Lo,5
4776,nMbUA7dghlk,10
4777,1I0cUTXwr-k,9
4778,aTvw9_dxBlk,7
4779,GDUncuEErzQ,10
4780,2BIx2x-Q2fE,8
4781,rdJdJpwmcKU,10
4782,izwomieBwG0,7
4783,0xCggNCs2kU,9
4784,0vhxoVwqZkk,8
4785,Lwfhn_MiTTg,10
4786,MDsJ9hheH30,8
4787,VhexfxLPgTE,7
4788,Zx7p_tmWlq0,9
4789,v1OhsiZjpww,10
4790,pWZnhJay0Y8,7
4791,ZfHiw_LFNGw,8
4792,cIriwVhRPVA,5
4793,gvZW4Lh-8Mc,10
4794,qEklBC2BQig,7
4795,0EQuVfP-vXs,9
4796,0MyCrMrkMFo,7
4797,ykHeGtN4m94,8
4798,UAdJvXMIlXc,8
4799,sQi0Yu1ApyE,8
4800,J3IbiFCR-Xs,10
4801,__4c1JCHvaQ,7
4802,FlsCjmMhFmw,6
4803,sFMehG2tDcA,7
4804,Hlch9lKAeXo,7
4805,kl39KHS07Xc,5
4806,_72fqgEevOo,5
4807,r8FQ5wUYm9c,9
4808,48pP0WFjuOE,9
4809,8mQelXnPxUQ,8
4810,ceJcHUoO734,9
4811,IfYRzxeMdGs,7
4812,iU4J2FF23Do,6
4813,bg7RjxsghNY,8
4814,dUztYCMZYls,5
4815,VRiJHZU0Fxg,8
4816,oYL6kldXWkg,7
4817,Ps-nEyvsCKY,9
4818,mkpINSUnDpA,6
4819,9U9N7U2XdcI,9
4820,Lx_rI8ACqsc,5
4821,5ELQ6u_5YYM,5
4822,GP0uH-PaE_E,8
4823,Zh4c5IrllBg,6
4824,mv73u5qHf08,9
4825,yyr51Kznab4,10
4826,jgvQzWAhoiw,10
4827,ZZE1_maXiAI,7
4828,PUvVjWR3zTQ,6
4829,mebZJFd8_Vw,7
4830,15aTCG3as6Q,9
4831,9WwKW2wIU-k,5
4832,rH_sH0jPVTg,8
4833,3yt4JsB9psg,8
4834,A_fUji0jTAE,9
4835,upzmEBwEtpo,8
4836,uA8d1Y4K-2w,6
4837,Bf22Vq5phKo,9
4838,hNsd-m30m2E,9
4839,GnevZOMl78I,10
4840,BEcs3TL8DII,8
4841,QbDuBTWrU-o,6
4842,LO0FwPXJbi0,8
4843,qoPCbB_uGMw,7
4844,zslYmBRhdOM,5
4845,RggWMGU2iYw,9
4846,xkYpO9ATUT0,8
4847,dDAlGl_8f9U,7
4848,SxAp27sFaIM,8
4849,a_iMlwkzwow,8
4850,#NAME?,10
4851,2sxuAm569IY,9
4852,AM1pavPRU8E,8
4853,me5ifeBFaFo,10
4854,R39-E3uG5J0,5
4855,l3f_1zEEnR0,9
4856,dd3XfA4NVcQ,10
4857,KDPG0YEsD5Q,8
4858,mrORbZ2dS08,9
4859,Rjv1NlMiUyI,8
4860,sciODVQP43w,10
4861,032BPsxhreM,7
4862,UZf9m_x7o88,7
4863,vgX5M1eVhyw,9
4864,NbUtY1RVvn8,7
4865,aJ9XruZm_Hg,7
4866,v_CMMWCN5nQ,7
4867,_h9EEni5rks,7
4868,tNOkWPYY8No,10
4869,s3oogx4roPI,10
4870,U0Az4NHlzfc,6
4871,k8RSetlPF04,10
4872,koUB3vl737c,6
4873,6bJRu0_p-Ig,7
4874,5wKYV-9Tq1o,8
4875,6mDsa-AqNcQ,9
4876,5Kk5QxB9lWk,7
4877,z1FfOwjlqxU,10
4878,84hXRY0uwQ0,9
4879,3L_a9HxXzS0,6
4880,5wVnr3cahQg,5
4881,BOZngVYS04s,7
4882,R8WBN3fJmwM,8
4883,TzQe4sqjZT8,9
4884,BC19fhyTG_M,7
4885,_cn12TCA4SY,6
4886,0lXX3dJUAGY,6
4887,266EI7hdjFs,9
4888,mNj27CgDAhQ,10
4889,blgS56pESPk,5
4890,0ZAA9Y4F37I,7
4891,mIxlvVlOIS0,6
4892,hRAGY4BaFQs,7
4893,u5Jw7D-c3II,7
4894,c3BTGJgd8Wo,8
4895,0v-6AylRH68,8
4896,Xpw0ts8RTfk,5
4897,h4kv0iKgiks,10
4898,t9JlSrTH9r0,7
4899,_9YMpuLDnwo,10
4900,mG9kK9TgxkQ,6
4901,sjN-NGsRg9g,7
4902,X6iJ0hPpGec,10
4903,_0p3gPzPGNs,6
4904,j5cSKF5FzD0,7
4905,bqbWMgkvedI,7
4906,CRnCh-Y-kwM,8
4907,-C5q3oir8gA,10
4908,r04uNjeWHO0,9
4909,Ux7f_eqeLYw,10
4910,QA2fKoT6Sig,10
4911,xi8u9DcC0_Q,9
4912,JP5BL-lCoQI,5
4913,w4lcP5ZA4wg,6
4914,6wHVgiM0R54,5
4915,XSP5yHZN1I4,5
4916,OImHUNVLlco,9
4917,92HCNclQOYo,6
4918,48qcnpCWBq0,9
4919,Z2Y8jGrkrDc,7
4920,e77J4g0LMOk,7
4921,sW5HaEsnuMI,8
4922,bJNnsAmNoUc,7
4923,Gw-Mm-hS_UY,8
4924,kJ18whKduFo,9
4925,w4n1XcBdwFk,5
4926,9bdXZzQvb0U,6
4927,Sl-NvOZ23m8,5
4928,VPJ7BcVsOUU,5
4929,YF6xzqOfCD8,9
4930,Qh06wlg9RmU,10
4931,PgpOosts_Ms,7
4932,1qKBNKtzTWg,6
4933,dYXaxeJBj5k,7
4934,GF_0i9WxA_s,8
4935,0jmDHoPUGKI,5
4936,GcbsIv3QdFs,7
4937,l5S5DM564O8,6
4938,spuXN0ccRQ8,9
4939,2b5C6Xp3pwA,7
4940,hKqzBGE5w-0,9
4941,D8PXRnN0KPU,7
4942,X212iTIMfYU,10
4943,iMg9ibfcBnM,10
4944,kqWQFnH6h-E,5
4945,bXYkU5u5pzg,6
4946,DQQN_79QrDY,5
4947,q6xkWA0Qi98,5
4948,n1_Nx4OXnjU,9
4949,sxxJug2Ob_A,10
4950,smRlXuBcp3c,6
4951,3SlG3sE8Ytg,8
4952,8IEvxQKzLyI,7
4953,oX4YCoO6tK4,5
4954,AWtpYfjylCo,6
4955,SA7AIQw-7Ms,5
4956,olOdCkYIsrA,8
4957,AgrK2P3Ruug,9
4958,J7BVU65c8AQ,8
4959,Yxv5EY-JwmU,7
4960,Z48OG9917mg,9
4961,gkvhlo4a5iQ,5
4962,6SevTnFTdpA,7
4963,3Xb3eOH4PMA,5
4964,an6dsm86Kn4,9
4965,SM1w9PEQOE8,9
4966,aSO1gltbg0o,7
4967,#NAME?,5
4968,MQSRmx9zS64,8
4969,8cpqLRC7T80,8
4970,OdpHOc7vqHA,7
4971,EKkzbbLYPuI,5
4972,I_puTos3yVs,10
4973,hBvcngHRTFg,8
4974,SiDhj1Vq-uQ,9
4975,uUEdjGTIB9Y,7
4976,0doVNhCyoA4,9
4977,mlCflbej6EM,6
4978,44W9qstI8H8,5
4979,ElmsIGT85tI,9
4980,chFKDaZns6w,6
4981,DgOUdtUlL24,7
4982,h8hMvvP_Bdo,6
4983,wSwewlSkIXU,10
4984,SGKcrxK9hsg,5
4985,W_pH4u5-NhE,10
4986,817P8W8-mGE,10
4987,o7iL2KzDh38,5
4988,QF031DwMffQ,5
4989,bMrRN99DYKU,5
4990,QUDYmBTrudU,10
4991,nVHcXZK7pKs,7
4992,fEskVQgtwaI,8
4993,beUCw1VH11U,7
4994,UpGPcHrVUZI,6
4995,WXyLdg4mJxo,6
4996,0qpE8IHz3go,5
4997,osc1DbNpNXE,6
4998,6ZfuNTqbHE8,9
4999,qaivW5joQrk,10
5000,aA6Z0x4rX30,10
5001,9v_rtaye2yY,8
5002,vn9mMeWcgoM,7
5003,JBDWIGpKnwM,5
5004,aj8mN_7Apcw,10
5005,Bs5Ml7_2wT0,9
5006,__4c1JCHvaQ,5
5007,iGXYZwZEZa0,6
5008,NyNQLRhsAsk,10
5009,dyBFAX4SDEc,9
5010,vW7H-DKivX8,8
5011,56KYMMGudcU,5
5012,hjZJaf6FbOw,6
5013,sFMehG2tDcA,6
5014,EZSCtgfmEO0,8
5015,oXE-ssvbhQA,8
5016,Hlch9lKAeXo,7
5017,eYJCjVkOImU,6
5018,jibff9m0SjQ,6
5019,kl39KHS07Xc,9
5020,bye513KciIk,9
5021,FlsCjmMhFmw,5
5022,8mQelXnPxUQ,10
5023,bPj2fbz0ZgA,9
5024,r8FQ5wUYm9c,8
5025,OVa-sqcDYZ4,9
5026,inZzcTXYowY,8
5027,iU4J2FF23Do,7
5028,6TOSV3-7hzU,8
5029,2jhwGiO5XJ8,7
5030,Sqbv7cCM5AI,10
5031,hpvDsw1D29w,9
5032,_72fqgEevOo,7
5033,oOAohDViea4,6
5034,8KaKWPJq5dY,5
5035,ceJcHUoO734,9
5036,rH_sH0jPVTg,8
5037,bg7RjxsghNY,6
5038,VRiJHZU0Fxg,6
5039,5Ad2pIlg3Dk,5
5040,mkpINSUnDpA,9
5041,oYL6kldXWkg,5
5042,dUztYCMZYls,10
5043,HKIIgYFhQlE,6
5044,h8Q3IhUwX_4,9
5045,yyr51Kznab4,8
5046,MUB-h2NeQYA,9
5047,2E_HEeOpiEA,9
5048,ZZE1_maXiAI,8
5049,d9h_qtOoFnA,8
5050,fd7M_5xW0SI,5
5051,2sxuAm569IY,9
5052,2jP6MFBXFaA,8
5053,jgvQzWAhoiw,10
5054,5ELQ6u_5YYM,5
5055,RggWMGU2iYw,8
5056,ixMqVcjsSVM,5
5057,Zh4c5IrllBg,5
5058,p4qyWei8Kmo,7
5059,PUvVjWR3zTQ,7
5060,xlQLyAOQXjQ,8
5061,mebZJFd8_Vw,8
5062,15aTCG3as6Q,8
5063,GP0uH-PaE_E,7
5064,3IdqPpwSE2g,7
5065,3yt4JsB9psg,6
5066,oKeF7K2VZtQ,5
5067,upzmEBwEtpo,6
5068,BEcs3TL8DII,9
5069,A_fUji0jTAE,5
5070,jXoDKhdUvFo,10
5071,LO0FwPXJbi0,6
5072,qoPCbB_uGMw,9
5073,GnevZOMl78I,6
5074,QbDuBTWrU-o,7
5075,exQ2u3qSfrM,8
5076,VFreC_yfQqs,9
5077,Wff1pf2EdS4,5
5078,SxAp27sFaIM,5
5079,sZWmwHjFRPI,8
5080,zslYmBRhdOM,9
5081,dDAlGl_8f9U,9
5082,a_iMlwkzwow,7
5083,#NAME?,9
5084,Nl6YEW1s7x8,6
5085,MkR8GY2YBAU,10
5086,AM1pavPRU8E,7
5087,me5ifeBFaFo,8
5088,l3f_1zEEnR0,7
5089,dd3XfA4NVcQ,5
5090,KDPG0YEsD5Q,8
5091,sciODVQP43w,9
5092,mrORbZ2dS08,7
5093,hNsd-m30m2E,7
5094,Rjv1NlMiUyI,8
5095,Hi91aDmYI2E,6
5096,NbUtY1RVvn8,8
5097,032BPsxhreM,8
5098,UZf9m_x7o88,10
5099,vgX5M1eVhyw,10
5100,LiXQFixzqJ4,8
5101,aJ9XruZm_Hg,9
5102,s3oogx4roPI,10
5103,v_CMMWCN5nQ,5
5104,_h9EEni5rks,6
5105,6bJRu0_p-Ig,6
5106,U0Az4NHlzfc,6
5107,5wKYV-9Tq1o,6
5108,6mDsa-AqNcQ,7
5109,5Kk5QxB9lWk,7
5110,84hXRY0uwQ0,9
5111,R39-E3uG5J0,8
5112,z1FfOwjlqxU,9
5113,3L_a9HxXzS0,5
5114,5wVnr3cahQg,6
5115,BOZngVYS04s,8
5116,R8WBN3fJmwM,5
5117,BC19fhyTG_M,10
5118,TzQe4sqjZT8,6
5119,0lXX3dJUAGY,10
5120,mIxlvVlOIS0,10
5121,blgS56pESPk,10
5122,0ZAA9Y4F37I,7
5123,mNj27CgDAhQ,7
5124,gd5a6LUuU-w,9
5125,_cn12TCA4SY,10
5126,sjN-NGsRg9g,7
5127,hRAGY4BaFQs,5
5128,c3BTGJgd8Wo,10
5129,h4kv0iKgiks,6
5130,Xpw0ts8RTfk,6
5131,u5Jw7D-c3II,8
5132,w4n1XcBdwFk,5
5133,vOEaiQ2d6Mo,8
5134,t9JlSrTH9r0,9
5135,_0p3gPzPGNs,6
5136,bqbWMgkvedI,10
5137,XSP5yHZN1I4,8
5138,mG9kK9TgxkQ,9
5139,j5cSKF5FzD0,9
5140,X6iJ0hPpGec,7
5141,_9YMpuLDnwo,10
5142,-C5q3oir8gA,5
5143,CRnCh-Y-kwM,6
5144,0v-6AylRH68,8
5145,r04uNjeWHO0,10
5146,Ux7f_eqeLYw,8
5147,xi8u9DcC0_Q,9
5148,8Jmd7-1quDM,5
5149,VKY5Ws1Ys1w,7
5150,6wHVgiM0R54,5
5151,w4lcP5ZA4wg,8
5152,QA2fKoT6Sig,9
5153,JP5BL-lCoQI,9
5154,OImHUNVLlco,6
5155,48qcnpCWBq0,5
5156,92HCNclQOYo,7
5157,Gw-Mm-hS_UY,5
5158,kJ18whKduFo,7
5159,bJNnsAmNoUc,7
5160,sW5HaEsnuMI,8
5161,Z2Y8jGrkrDc,10
5162,e77J4g0LMOk,10
5163,VPJ7BcVsOUU,8
5164,9bdXZzQvb0U,9
5165,Sl-NvOZ23m8,8
5166,PgpOosts_Ms,9
5167,Qh06wlg9RmU,9
5168,YF6xzqOfCD8,6
5169,0jmDHoPUGKI,7
5170,dYXaxeJBj5k,7
5171,1qKBNKtzTWg,7
5172,l35LGiJmXNs,5
5173,GF_0i9WxA_s,5
5174,GcbsIv3QdFs,6
5175,l5S5DM564O8,9
5176,spuXN0ccRQ8,10
5177,2b5C6Xp3pwA,9
5178,hKqzBGE5w-0,9
5179,kqWQFnH6h-E,6
5180,D8PXRnN0KPU,7
5181,iMg9ibfcBnM,10
5182,DQQN_79QrDY,10
5183,bXYkU5u5pzg,6
5184,q6xkWA0Qi98,8
5185,sxxJug2Ob_A,8
5186,8IEvxQKzLyI,6
5187,3SlG3sE8Ytg,7
5188,AgrK2P3Ruug,10
5189,oX4YCoO6tK4,7
5190,AWtpYfjylCo,9
5191,J7BVU65c8AQ,9
5192,olOdCkYIsrA,7
5193,3Xb3eOH4PMA,8
5194,Z48OG9917mg,8
5195,gkvhlo4a5iQ,8
5196,SM1w9PEQOE8,8
5197,an6dsm86Kn4,10
5198,6SevTnFTdpA,6
5199,PXWlnc-Qcwg,6
5200,aSO1gltbg0o,8
5201,fuHcdFPBKy0,5
5202,9v_rtaye2yY,9
5203,QK_iX5cPDhE,10
5204,6i2cebTn0nc,7
5205,vn9mMeWcgoM,8
5206,00nmxR1mxIA,8
5207,JBDWIGpKnwM,9
5208,bo8OYPYRTIY,7
5209,iGXYZwZEZa0,6
5210,aj8mN_7Apcw,9
5211,Ub53c95Soqk,5
5212,56KYMMGudcU,8
5213,ZYCDNf1a-kY,9
5214,uwUchGQRXKM,10
5215,Zi9MkiQzl20,10
5216,__4c1JCHvaQ,9
5217,Bs5Ml7_2wT0,6
5218,NyNQLRhsAsk,6
5219,vW7H-DKivX8,10
5220,dyBFAX4SDEc,8
5221,EZSCtgfmEO0,6
5222,H4CkXh3FSo8,9
5223,oXE-ssvbhQA,10
5224,aphpJi5jKrM,10
5225,Y26pMy4jf8U,8
5226,sFMehG2tDcA,8
5227,eYJCjVkOImU,6
5228,jibff9m0SjQ,10
5229,Sqbv7cCM5AI,8
5230,inZzcTXYowY,10
5231,OVa-sqcDYZ4,7
5232,2jhwGiO5XJ8,5
5233,bye513KciIk,8
5234,oOAohDViea4,5
5235,fJJBAwiOjRI,6
5236,Hlch9lKAeXo,6
5237,FlsCjmMhFmw,5
5238,hpvDsw1D29w,5
5239,8mQelXnPxUQ,10
5240,kl39KHS07Xc,5
5241,MUB-h2NeQYA,6
5242,r8FQ5wUYm9c,10
5243,RdAKIVgTKuw,7
5244,MtFjRvKfv70,9
5245,6TOSV3-7hzU,5
5246,HKIIgYFhQlE,7
5247,ySBjb4_JGtY,10
5248,mQ8sFRuDyiU,7
5249,_72fqgEevOo,10
5250,8KaKWPJq5dY,6
5251,37xIzAWyO8I,5
5252,ceJcHUoO734,7
5253,bg7RjxsghNY,5
5254,a9B4AgwYG4E,10
5255,rH_sH0jPVTg,9
5256,5Ad2pIlg3Dk,9
5257,2jP6MFBXFaA,5
5258,dUztYCMZYls,7
5259,mkpINSUnDpA,8
5260,fd7M_5xW0SI,7
5261,O3bqhRN2thM,9
5262,sZWmwHjFRPI,10
5263,oYL6kldXWkg,10
5264,h8Q3IhUwX_4,10
5265,jgvQzWAhoiw,9
5266,yyr51Kznab4,6
5267,ZZE1_maXiAI,6
5268,d9h_qtOoFnA,8
5269,2E_HEeOpiEA,6
5270,2sxuAm569IY,5
5271,RggWMGU2iYw,6
5272,9WwKW2wIU-k,9
5273,Nl6YEW1s7x8,10
5274,ixMqVcjsSVM,5
5275,Zh4c5IrllBg,9
5276,PUvVjWR3zTQ,8
5277,xlQLyAOQXjQ,7
5278,15aTCG3as6Q,9
5279,mebZJFd8_Vw,10
5280,qoPCbB_uGMw,7
5281,oKeF7K2VZtQ,8
5282,jXoDKhdUvFo,9
5283,Wff1pf2EdS4,7
5284,3IdqPpwSE2g,8
5285,GP0uH-PaE_E,5
5286,LO0FwPXJbi0,7
5287,3yt4JsB9psg,8
5288,upzmEBwEtpo,9
5289,BEcs3TL8DII,10
5290,zslYmBRhdOM,9
5291,A_fUji0jTAE,9
5292,GnevZOMl78I,5
5293,exQ2u3qSfrM,10
5294,QbDuBTWrU-o,6
5295,VFreC_yfQqs,10
5296,tNOkWPYY8No,9
5297,#NAME?,8
5298,dDAlGl_8f9U,9
5299,a_iMlwkzwow,7
5300,MkR8GY2YBAU,5
